file_path,label
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/no_0179.wav,no
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/up_0149.wav,up
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/four_0216.wav,four
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/bed_0079.wav,bed
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/down_0221.wav,down
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/cat_0172.wav,cat
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/two_0149.wav,two
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/three_0091.wav,three
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/no_0008.wav,no
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/on_0174.wav,on
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/stop_0166.wav,stop
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/tree_0080.wav,tree
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/two_0180.wav,two
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/three_0041.wav,three
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/dog_0093.wav,dog
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/zero_0000.wav,zero
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/on_0067.wav,on
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/no_0084.wav,no
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/up_0221.wav,up
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/three_0157.wav,three
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/marvin_0129.wav,marvin
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/down_0116.wav,down
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/marvin_0096.wav,marvin
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/right_0176.wav,right
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/cat_0139.wav,cat
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/three_0119.wav,three
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/one_0095.wav,one
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/two_0193.wav,two
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/nine_0222.wav,nine
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/stop_0116.wav,stop
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/one_0096.wav,one
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/no_0166.wav,no
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/seven_0022.wav,seven
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/right_0005.wav,right
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/up_0234.wav,up
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/eight_0167.wav,eight
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/seven_0070.wav,seven
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/bird_0041.wav,bird
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/no_0107.wav,no
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/no_0180.wav,no
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/right_0115.wav,right
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/one_0092.wav,one
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/down_0115.wav,down
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/yes_0069.wav,yes
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/on_0177.wav,on
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/eight_0208.wav,eight
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/right_0083.wav,right
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/happy_0043.wav,happy
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/go_0099.wav,go
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/left_0153.wav,left
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/tree_0122.wav,tree
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/no_0075.wav,no
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/yes_0161.wav,yes
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/one_0230.wav,one
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/bird_0057.wav,bird
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/zero_0067.wav,zero
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/dog_0115.wav,dog
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/five_0114.wav,five
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/six_0024.wav,six
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/two_0200.wav,two
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/wow_0152.wav,wow
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/tree_0035.wav,tree
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/marvin_0171.wav,marvin
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/on_0148.wav,on
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/stop_0080.wav,stop
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/bed_0084.wav,bed
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/off_0018.wav,off
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/right_0213.wav,right
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/sheila_0149.wav,sheila
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/seven_0202.wav,seven
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/yes_0059.wav,yes
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/bird_0110.wav,bird
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/marvin_0046.wav,marvin
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/seven_0078.wav,seven
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/wow_0051.wav,wow
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/go_0161.wav,go
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/nine_0040.wav,nine
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/nine_0182.wav,nine
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/eight_0125.wav,eight
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/cat_0085.wav,cat
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/happy_0074.wav,happy
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/stop_0022.wav,stop
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/dog_0036.wav,dog
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/one_0158.wav,one
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/three_0174.wav,three
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/on_0109.wav,on
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/five_0039.wav,five
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/seven_0106.wav,seven
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/seven_0122.wav,seven
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/two_0075.wav,two
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/eight_0068.wav,eight
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/wow_0157.wav,wow
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/left_0102.wav,left
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/bird_0035.wav,bird
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/yes_0038.wav,yes
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/go_0235.wav,go
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/cat_0099.wav,cat
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/stop_0190.wav,stop
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/left_0230.wav,left
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/sheila_0094.wav,sheila
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/five_0060.wav,five
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/right_0163.wav,right
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/five_0043.wav,five
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/bird_0126.wav,bird
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/right_0230.wav,right
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/right_0140.wav,right
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/cat_0011.wav,cat
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/eight_0153.wav,eight
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/marvin_0123.wav,marvin
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/dog_0126.wav,dog
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/zero_0140.wav,zero
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/dog_0072.wav,dog
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/dog_0106.wav,dog
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/tree_0065.wav,tree
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/four_0016.wav,four
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/one_0169.wav,one
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/left_0227.wav,left
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/eight_0057.wav,eight
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/bed_0016.wav,bed
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/one_0235.wav,one
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/bird_0008.wav,bird
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/left_0137.wav,left
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/marvin_0161.wav,marvin
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/marvin_0110.wav,marvin
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/two_0101.wav,two
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/cat_0071.wav,cat
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/wow_0026.wav,wow
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/no_0057.wav,no
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/two_0122.wav,two
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/one_0130.wav,one
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/wow_0170.wav,wow
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/tree_0151.wav,tree
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/six_0072.wav,six
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/on_0094.wav,on
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/up_0209.wav,up
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/go_0032.wav,go
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/left_0207.wav,left
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/bed_0025.wav,bed
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/left_0042.wav,left
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/seven_0229.wav,seven
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/sheila_0092.wav,sheila
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/seven_0208.wav,seven
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/marvin_0064.wav,marvin
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/house_0161.wav,house
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/tree_0124.wav,tree
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/go_0132.wav,go
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/three_0226.wav,three
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/five_0110.wav,five
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/right_0078.wav,right
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/seven_0104.wav,seven
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/stop_0138.wav,stop
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/go_0205.wav,go
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/off_0083.wav,off
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/four_0027.wav,four
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/six_0153.wav,six
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/one_0217.wav,one
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/left_0062.wav,left
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/four_0236.wav,four
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/eight_0143.wav,eight
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/bird_0168.wav,bird
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/two_0123.wav,two
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/go_0101.wav,go
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/down_0057.wav,down
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/left_0027.wav,left
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/down_0228.wav,down
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/eight_0034.wav,eight
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/bed_0085.wav,bed
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/four_0113.wav,four
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/four_0007.wav,four
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/nine_0002.wav,nine
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/on_0134.wav,on
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/up_0180.wav,up
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/one_0129.wav,one
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/bed_0042.wav,bed
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/nine_0084.wav,nine
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/marvin_0044.wav,marvin
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/three_0209.wav,three
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/up_0098.wav,up
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/zero_0023.wav,zero
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/no_0120.wav,no
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/three_0204.wav,three
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/three_0143.wav,three
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/yes_0232.wav,yes
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/seven_0076.wav,seven
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/sheila_0160.wav,sheila
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/zero_0006.wav,zero
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/left_0111.wav,left
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/down_0005.wav,down
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/bird_0148.wav,bird
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/on_0114.wav,on
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/three_0075.wav,three
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/four_0212.wav,four
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/four_0226.wav,four
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/on_0093.wav,on
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/up_0183.wav,up
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/tree_0001.wav,tree
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/up_0173.wav,up
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/three_0046.wav,three
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/wow_0096.wav,wow
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/five_0163.wav,five
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/three_0076.wav,three
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/marvin_0142.wav,marvin
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/zero_0165.wav,zero
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/one_0193.wav,one
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/nine_0072.wav,nine
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/zero_0193.wav,zero
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/sheila_0001.wav,sheila
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/on_0198.wav,on
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/five_0064.wav,five
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/seven_0233.wav,seven
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/on_0233.wav,on
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/go_0100.wav,go
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/eight_0232.wav,eight
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/two_0216.wav,two
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/bird_0058.wav,bird
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/zero_0104.wav,zero
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/down_0138.wav,down
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/go_0180.wav,go
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/yes_0228.wav,yes
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/no_0186.wav,no
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/go_0053.wav,go
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/nine_0099.wav,nine
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/dog_0088.wav,dog
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/four_0156.wav,four
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/yes_0212.wav,yes
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/seven_0199.wav,seven
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/marvin_0047.wav,marvin
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/six_0130.wav,six
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/four_0214.wav,four
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/eight_0188.wav,eight
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/six_0225.wav,six
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/marvin_0055.wav,marvin
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/on_0221.wav,on
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/right_0127.wav,right
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/house_0154.wav,house
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/dog_0009.wav,dog
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/one_0117.wav,one
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/left_0183.wav,left
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/bed_0034.wav,bed
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/eight_0094.wav,eight
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/on_0077.wav,on
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/three_0082.wav,three
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/bird_0097.wav,bird
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/seven_0173.wav,seven
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/three_0186.wav,three
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/seven_0226.wav,seven
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/four_0014.wav,four
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/stop_0157.wav,stop
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/seven_0008.wav,seven
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/left_0150.wav,left
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/six_0026.wav,six
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/tree_0164.wav,tree
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/down_0193.wav,down
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/eight_0162.wav,eight
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/off_0034.wav,off
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/nine_0130.wav,nine
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/three_0085.wav,three
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/bird_0172.wav,bird
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/left_0040.wav,left
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/one_0148.wav,one
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/stop_0104.wav,stop
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/nine_0191.wav,nine
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/eight_0001.wav,eight
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/six_0054.wav,six
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/seven_0191.wav,seven
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/nine_0005.wav,nine
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/yes_0047.wav,yes
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/right_0151.wav,right
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/four_0092.wav,four
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/up_0045.wav,up
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/eight_0077.wav,eight
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/happy_0173.wav,happy
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/right_0197.wav,right
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/dog_0139.wav,dog
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/no_0076.wav,no
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/on_0202.wav,on
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/sheila_0165.wav,sheila
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/five_0223.wav,five
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/go_0228.wav,go
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/marvin_0116.wav,marvin
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/up_0203.wav,up
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/four_0150.wav,four
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/sheila_0023.wav,sheila
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/up_0224.wav,up
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/down_0162.wav,down
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/one_0039.wav,one
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/no_0080.wav,no
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/marvin_0013.wav,marvin
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/eight_0214.wav,eight
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/four_0117.wav,four
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/six_0107.wav,six
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/seven_0023.wav,seven
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/seven_0145.wav,seven
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/bird_0159.wav,bird
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/off_0152.wav,off
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/right_0226.wav,right
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/stop_0063.wav,stop
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/zero_0090.wav,zero
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/eight_0046.wav,eight
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/dog_0154.wav,dog
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/up_0110.wav,up
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/wow_0136.wav,wow
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/up_0154.wav,up
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/on_0160.wav,on
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/stop_0150.wav,stop
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/seven_0040.wav,seven
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/go_0137.wav,go
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/on_0084.wav,on
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/off_0102.wav,off
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/tree_0107.wav,tree
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/tree_0000.wav,tree
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/eight_0190.wav,eight
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/bird_0023.wav,bird
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/three_0031.wav,three
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/eight_0114.wav,eight
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/marvin_0168.wav,marvin
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/six_0102.wav,six
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/three_0212.wav,three
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/bird_0141.wav,bird
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/happy_0104.wav,happy
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/one_0101.wav,one
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/house_0153.wav,house
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/on_0019.wav,on
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/yes_0166.wav,yes
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/on_0123.wav,on
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/on_0105.wav,on
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/no_0158.wav,no
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/dog_0159.wav,dog
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/off_0145.wav,off
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/eight_0182.wav,eight
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/go_0120.wav,go
/home/melan/supervised-vs-SSL/data/preprocessed/10s_speech/marvin_0050.wav,marvin
